occ_date,x_coordina,y_coordina,week_no,month_no,day_mo,occ_year,day_no,fyear,call_group_type,case_desc_type
2015-10-31,7658414,695408,70,17,31,2015,487,2016,3,3
2015-10-31,7689547,693020,70,17,31,2015,487,2016,3,3
2015-11-03,7639369,702984,70,16,3,2015,484,2016,3,3
2015-11-04,7689991,683226,69,16,4,2015,483,2016,3,3
2015-11-08,7653967,687029,69,16,8,2015,479,2016,3,3
2015-11-11,7661577,664083,68,16,11,2015,476,2016,3,3
2015-11-11,7663415,691584,68,16,11,2015,476,2016,3,3
2015-11-12,7688729,676990,68,16,12,2015,475,2016,3,3
2015-11-09,7666944,666813,69,16,9,2015,478,2016,3,3
2015-11-16,7638476,685432,68,16,16,2015,471,2016,3,3
2015-11-17,7606492,712774,68,16,17,2015,470,2016,3,3
2015-11-18,7674842,669637,67,16,18,2015,469,2016,3,3
2015-11-18,7689966,682454,67,16,18,2015,469,2016,3,3
2015-11-21,7688918,683802,67,16,21,2015,466,2016,3,3
2015-12-01,7690425,681190,66,15,1,2015,456,2016,3,3
2015-12-04,7672417,685592,65,15,4,2015,453,2016,3,3
2015-12-05,7655342,702097,65,15,5,2015,452,2016,3,3
2015-12-07,7674023,676166,65,15,7,2015,450,2016,3,3
2015-12-09,7669647,690191,64,15,9,2015,448,2016,3,3
2015-12-19,7653324,681720,63,15,19,2015,438,2016,3,3
2015-12-29,7662066,662339,62,15,29,2015,428,2016,3,3
2015-12-29,7667719,681901,62,15,29,2015,428,2016,3,3
2015-12-29,7681394,666210,62,15,29,2015,428,2016,3,3
2015-12-31,7659511,691859,61,15,31,2015,426,2016,3,3
2015-11-15,7630631,672832,68,16,15,2015,472,2016,3,3
2015-11-19,7643727,698463,67,16,19,2015,468,2016,3,3
2015-11-19,7677097,665538,67,16,19,2015,468,2016,3,3
2015-11-20,7643864,683904,67,16,20,2015,467,2016,3,3
2015-11-21,7637307,705849,67,16,21,2015,466,2016,3,3
2015-11-21,7659925,665611,67,16,21,2015,466,2016,3,3
2015-11-22,7676912,676858,67,16,22,2015,465,2016,3,3
2015-11-23,7661986,669746,67,16,23,2015,464,2016,3,3
2015-11-25,7641504,684468,66,16,25,2015,462,2016,3,3
2015-11-28,7657885,679151,66,16,28,2015,459,2016,3,3
2015-11-29,7639686,691908,66,16,29,2015,458,2016,3,3
2015-12-03,7636924,660683,65,15,3,2015,454,2016,3,3
2015-12-03,7672427,681414,65,15,3,2015,454,2016,3,3
2015-12-05,7633944,705875,65,15,5,2015,452,2016,3,3
2015-12-05,7678559,684221,65,15,5,2015,452,2016,3,3
2015-12-06,7640912,688292,65,15,6,2015,451,2016,3,3
2015-12-08,7645069,684932,65,15,8,2015,449,2016,3,3
2015-12-11,7688666,690653,64,15,11,2015,446,2016,3,3
2015-12-12,7636264,675086,64,15,12,2015,445,2016,3,3
2015-12-13,7650579,687362,64,15,13,2015,444,2016,3,3
2015-12-13,7651232,697622,64,15,13,2015,444,2016,3,3
2015-12-14,7687729,689482,64,15,14,2015,443,2016,3,3
2015-12-21,7658599,688328,63,15,21,2015,436,2016,3,3
2015-12-22,7660028,696890,63,15,22,2015,435,2016,3,3
2015-12-24,7636027,688558,62,15,24,2015,433,2016,3,3
2015-12-26,7680285,668667,62,15,26,2015,431,2016,3,3
2015-12-27,7623694,707481,62,15,27,2015,430,2016,3,3
2015-10-05,7679796,682740,74,17,5,2015,513,2016,3,3
2015-10-06,7637546,686777,74,17,6,2015,512,2016,3,3
2015-10-09,7683038,694021,73,17,9,2015,509,2016,3,3
2015-10-11,7669488,694106,73,17,11,2015,507,2016,3,3
2015-10-11,7680956,683099,73,17,11,2015,507,2016,3,3
2015-10-12,7644144,716488,73,17,12,2015,506,2016,3,3
2015-10-15,7663488,685618,72,17,15,2015,503,2016,3,3
2015-10-16,7641414,681672,72,17,16,2015,502,2016,3,3
2015-10-21,7641038,685887,71,17,21,2015,497,2016,3,3
2015-10-22,7636259,688149,71,17,22,2015,496,2016,3,3
2015-10-22,7679597,682580,71,17,22,2015,496,2016,3,3
2015-10-25,7648432,682930,71,17,25,2015,493,2016,3,3
2015-10-25,7670443,678143,71,17,25,2015,493,2016,3,3
2015-10-29,7670737,664240,70,17,29,2015,489,2016,3,3
2015-10-30,7673044,681315,70,17,30,2015,488,2016,3,3
2015-11-05,7635997,688398,69,16,5,2015,482,2016,3,3
2015-11-06,7672016,678187,69,16,6,2015,481,2016,3,3
2015-11-06,7691268,676086,69,16,6,2015,481,2016,3,3
2015-11-09,7662950,690809,69,16,9,2015,478,2016,3,3
2015-11-09,7686779,691035,69,16,9,2015,478,2016,3,3
2015-11-10,7645380,674436,69,16,10,2015,477,2016,3,3
2015-11-11,7667572,662917,68,16,11,2015,476,2016,3,3
2015-11-13,7660981,669457,68,16,13,2015,474,2016,3,3
2015-11-16,7650236,693487,68,16,16,2015,471,2016,3,3
2015-11-19,7658948,682791,67,16,19,2015,468,2016,3,3
2015-11-19,7668652,672440,67,16,19,2015,468,2016,3,3
2015-11-20,7649928,664947,67,16,20,2015,467,2016,3,3
2015-11-21,7671894,676787,67,16,21,2015,466,2016,3,3
2015-11-22,7649832,675480,67,16,22,2015,465,2016,3,3
2015-11-22,7670064,694191,67,16,22,2015,465,2016,3,3
2015-11-23,7675021,684843,67,16,23,2015,464,2016,3,3
2015-11-23,7683416,682612,67,16,23,2015,464,2016,3,3
2015-11-24,7647647,681494,67,16,24,2015,463,2016,3,3
2015-11-24,7649697,675012,67,16,24,2015,463,2016,3,3
2015-11-24,7671750,675009,67,16,24,2015,463,2016,3,3
2015-11-28,7652241,680100,66,16,28,2015,459,2016,3,3
2015-12-03,7633944,705875,65,15,3,2015,454,2016,3,3
2015-12-05,7633212,706577,65,15,5,2015,452,2016,3,3
2015-12-07,7677868,680705,65,15,7,2015,450,2016,3,3
2015-12-09,7657486,674364,64,15,9,2015,448,2016,3,3
2015-12-09,7667489,663127,64,15,9,2015,448,2016,3,3
2015-12-10,7629789,672414,64,15,10,2015,447,2016,3,3
2015-12-12,7652589,679872,64,15,12,2015,445,2016,3,3
2015-12-12,7670241,694797,64,15,12,2015,445,2016,3,3
2015-12-13,7622555,693072,64,15,13,2015,444,2016,3,3
2015-12-13,7674025,671072,64,15,13,2015,444,2016,3,3
2015-12-15,7634409,704507,64,15,15,2015,442,2016,3,3
2015-12-18,7639746,677851,63,15,18,2015,439,2016,3,3
2015-12-18,7664915,675398,63,15,18,2015,439,2016,3,3
2015-12-22,7680970,670547,63,15,22,2015,435,2016,3,3
2015-12-24,7661386,697100,62,15,24,2015,433,2016,3,3
2015-12-29,7639337,699039,62,15,29,2015,428,2016,3,3
2015-12-30,7672678,690162,61,15,30,2015,427,2016,3,3
2015-12-31,7677968,680578,61,15,31,2015,426,2016,3,3
2015-02-06,7647668,704561,108,25,6,2015,754,2015,3,3
2015-02-08,7639012,707874,108,25,8,2015,752,2015,3,3
2015-02-09,7677792,695740,108,25,9,2015,751,2015,3,3
2015-02-12,7662636,690177,107,25,12,2015,748,2015,3,3
2015-02-14,7623760,712306,107,25,14,2015,746,2015,3,3
2015-02-14,7684199,680347,107,25,14,2015,746,2015,3,3
2015-02-19,7674490,683250,106,25,19,2015,741,2015,3,3
2015-02-22,7659429,677502,106,25,22,2015,738,2015,3,3
2015-02-26,7657806,674342,105,25,26,2015,734,2015,3,3
2015-02-26,7684713,682237,105,25,26,2015,734,2015,3,3
2015-02-28,7662916,669885,105,25,28,2015,732,2015,3,3
2015-03-11,7683066,681185,103,24,11,2015,721,2016,3,3
2015-03-11,7692600,671992,103,24,11,2015,721,2016,3,3
2015-03-21,7670565,664300,102,24,21,2015,711,2016,3,3
2015-03-24,7688912,663129,102,24,24,2015,708,2016,3,3
2015-03-25,7667116,665283,101,24,25,2015,707,2016,3,3
2015-03-27,7650906,693317,101,24,27,2015,705,2016,3,3
2015-03-27,7665270,670302,101,24,27,2015,705,2016,3,3
2015-03-28,7689645,681308,101,24,28,2015,704,2016,3,3
2015-03-29,7670348,673834,101,24,29,2015,703,2016,3,3
2015-04-05,7654434,683123,100,23,5,2015,696,2016,3,3
2015-04-05,7672335,697673,100,23,5,2015,696,2016,3,3
2015-04-05,7677215,678501,100,23,5,2015,696,2016,3,3
2015-04-09,7639583,684226,99,23,9,2015,692,2016,3,3
2015-04-10,7644834,686438,99,23,10,2015,691,2016,3,3
2015-04-17,7636401,666135,98,23,17,2015,684,2016,3,3
2015-04-19,7648888,687914,98,23,19,2015,682,2016,3,3
2015-04-20,7689016,680777,98,23,20,2015,681,2016,3,3
2015-04-22,7634246,709423,97,23,22,2015,679,2016,3,3
2015-04-24,7641514,687021,97,23,24,2015,677,2016,3,3
2015-04-24,7661948,681949,97,23,24,2015,677,2016,3,3
2015-04-25,7653576,670167,97,23,25,2015,676,2016,3,3
2015-04-25,7667481,670594,97,23,25,2015,676,2016,3,3
2015-04-25,7673604,666995,97,23,25,2015,676,2016,3,3
2015-04-26,7630341,662104,97,23,26,2015,675,2016,3,3
2015-04-26,7651297,668127,97,23,26,2015,675,2016,3,3
2015-05-06,7658358,668023,95,22,6,2015,665,2016,3,3
2015-05-06,7663673,691375,95,22,6,2015,665,2016,3,3
2015-05-10,7639010,688913,95,22,10,2015,661,2016,3,3
2015-05-11,7668733,668896,95,22,11,2015,660,2016,3,3
2015-05-13,7673763,666139,94,22,13,2015,658,2016,3,3
2015-05-16,7660969,674634,94,22,16,2015,655,2016,3,3
2015-05-17,7650817,673121,94,22,17,2015,654,2016,3,3
2015-05-19,7664148,674667,94,22,19,2015,652,2016,3,3
2015-05-20,7679745,685358,93,22,20,2015,651,2016,3,3
2015-05-22,7650319,690465,93,22,22,2015,649,2016,3,3
2015-05-22,7662397,692637,93,22,22,2015,649,2016,3,3
2015-05-28,7676843,663988,92,22,28,2015,643,2016,3,3
2015-06-01,7689103,692476,92,21,1,2015,639,2016,3,3
2015-06-02,7664488,685775,92,21,2,2015,638,2016,3,3
2015-06-07,7680449,673600,91,21,7,2015,633,2016,3,3
2015-06-08,7644293,685593,91,21,8,2015,632,2016,3,3
2015-06-08,7665499,700488,91,21,8,2015,632,2016,3,3
2015-06-12,7682124,661996,90,21,12,2015,628,2016,3,3
2015-06-12,7690380,680204,90,21,12,2015,628,2016,3,3
2015-06-13,7679269,682501,90,21,13,2015,627,2016,3,3
2015-06-16,7649035,684824,90,21,16,2015,624,2016,3,3
2015-06-21,7686320,687722,89,21,21,2015,619,2016,3,3
2015-06-22,7658461,675076,89,21,22,2015,618,2016,3,3
2015-06-23,7687320,690048,89,21,23,2015,617,2016,3,3
2015-06-30,7672114,676105,88,21,30,2015,610,2016,3,3
2015-07-04,7653144,683403,87,20,4,2015,606,2016,3,3
2015-07-05,7638374,667759,87,20,5,2015,605,2016,3,3
2015-07-08,7660635,662607,86,20,8,2015,602,2016,3,3
2015-07-08,7688868,681759,86,20,8,2015,602,2016,3,3
2015-07-09,7662646,684839,86,20,9,2015,601,2016,3,3
2015-07-14,7650194,699336,86,20,14,2015,596,2016,3,3
2015-07-19,7631333,707090,85,20,19,2015,591,2016,3,3
2015-07-20,7647361,691383,85,20,20,2015,590,2016,3,3
2015-07-25,7638093,708034,84,20,25,2015,585,2016,3,3
2015-07-26,7650816,711331,84,20,26,2015,584,2016,3,3
2015-07-27,7690224,678600,84,20,27,2015,583,2016,3,3
2015-07-30,7663361,690023,83,20,30,2015,580,2016,3,3
2015-07-31,7676448,695320,83,20,31,2015,579,2016,3,3
2015-08-01,7686725,673538,83,19,1,2015,578,2016,3,3
2015-08-02,7672053,675875,83,19,2,2015,577,2016,3,3
2015-08-05,7678659,683117,82,19,5,2015,574,2016,3,3
2015-08-06,7645076,699835,82,19,6,2015,573,2016,3,3
2015-08-12,7643053,696871,81,19,12,2015,567,2016,3,3
2015-08-18,7651851,680022,81,19,18,2015,561,2016,3,3
2015-08-20,7652519,664497,80,19,20,2015,559,2016,3,3
2015-08-24,7669888,674855,80,19,24,2015,555,2016,3,3
2015-08-26,7642461,681872,79,19,26,2015,553,2016,3,3
2015-08-26,7669760,667775,79,19,26,2015,553,2016,3,3
2015-09-03,7652676,693564,78,18,3,2015,545,2016,3,3
2015-09-05,7661649,690661,78,18,5,2015,543,2016,3,3
2015-09-05,7666673,661526,78,18,5,2015,543,2016,3,3
2015-09-10,7648442,708680,77,18,10,2015,538,2016,3,3
2015-09-11,7679171,680001,77,18,11,2015,537,2016,3,3
2015-09-11,7688882,676584,77,18,11,2015,537,2016,3,3
2015-09-13,7651646,699317,77,18,13,2015,535,2016,3,3
2015-09-16,7648341,688497,76,18,16,2015,532,2016,3,3
2015-09-19,7631734,706077,76,18,19,2015,529,2016,3,3
2015-09-21,7668156,664249,76,18,21,2015,527,2016,3,3
2015-09-29,7680069,670632,75,18,29,2015,519,2016,3,3
2015-10-02,7655197,694555,74,17,2,2015,516,2016,3,3
2015-10-03,7654454,677173,74,17,3,2015,515,2016,3,3
2015-10-05,7653200,661708,74,17,5,2015,513,2016,3,3
2015-10-05,7680446,675803,74,17,5,2015,513,2016,3,3
2015-10-05,7691490,680072,74,17,5,2015,513,2016,3,3
2015-10-09,7680222,682096,73,17,9,2015,509,2016,3,3
2015-10-11,7690103,676963,73,17,11,2015,507,2016,3,3
2015-10-12,7661947,681873,73,17,12,2015,506,2016,3,3
2015-10-15,7637307,705849,72,17,15,2015,503,2016,3,3
2015-10-15,7671814,685876,72,17,15,2015,503,2016,3,3
2015-10-20,7689104,683994,72,17,20,2015,498,2016,3,3
2015-10-22,7632270,703772,71,17,22,2015,496,2016,3,3
2015-10-27,7683383,670749,71,17,27,2015,491,2016,3,3
2015-10-28,7678408,666132,70,17,28,2015,490,2016,3,3
2015-10-31,7658878,695702,70,17,31,2015,487,2016,3,3
2015-10-31,7664366,683900,70,17,31,2015,487,2016,3,3
2015-10-31,7672926,691710,70,17,31,2015,487,2016,3,3
2015-11-01,7636713,686686,70,16,1,2015,486,2016,3,3
2015-11-01,7658464,687742,70,16,1,2015,486,2016,3,3
2015-11-04,7669647,690191,69,16,4,2015,483,2016,3,3
2015-11-11,7641518,687116,68,16,11,2015,476,2016,3,3
2015-11-11,7651520,670309,68,16,11,2015,476,2016,3,3
2015-11-13,7659776,693846,68,16,13,2015,474,2016,3,3
2015-11-14,7629083,712102,68,16,14,2015,473,2016,3,3
2015-11-15,7638950,688654,68,16,15,2015,472,2016,3,3
2015-11-15,7684705,675340,68,16,15,2015,472,2016,3,3
2015-11-18,7628157,652376,67,16,18,2015,469,2016,3,3
2015-11-18,7655392,663125,67,16,18,2015,469,2016,3,3
2015-11-19,7666244,685923,67,16,19,2015,468,2016,3,3
2015-11-23,7681406,692546,67,16,23,2015,464,2016,3,3
2015-11-27,7688031,677195,66,16,27,2015,460,2016,3,3
2015-11-28,7643475,702161,66,16,28,2015,459,2016,3,3
2015-11-29,7654456,681938,66,16,29,2015,458,2016,3,3
2015-12-01,7649349,688534,66,15,1,2015,456,2016,3,3
2015-12-04,7687618,685738,65,15,4,2015,453,2016,3,3
2015-12-05,7657872,676682,65,15,5,2015,452,2016,3,3
2015-12-06,7647133,689621,65,15,6,2015,451,2016,3,3
2015-12-08,7676399,687069,65,15,8,2015,449,2016,3,3
2015-12-10,7635912,662121,64,15,10,2015,447,2016,3,3
2015-12-11,7633767,705621,64,15,11,2015,446,2016,3,3
2015-12-11,7637553,671221,64,15,11,2015,446,2016,3,3
2015-12-12,7671814,685876,64,15,12,2015,445,2016,3,3
2015-12-13,7677868,680705,64,15,13,2015,444,2016,3,3
2015-12-14,7686653,674768,64,15,14,2015,443,2016,3,3
2015-12-16,7626564,713737,63,15,16,2015,441,2016,3,3
2015-12-16,7646500,688611,63,15,16,2015,441,2016,3,3
2015-12-16,7691663,673894,63,15,16,2015,441,2016,3,3
2015-12-17,7635310,661441,63,15,17,2015,440,2016,3,3
2015-12-18,7645788,704362,63,15,18,2015,439,2016,3,3
2015-12-18,7660456,700661,63,15,18,2015,439,2016,3,3
2015-12-18,7673196,671372,63,15,18,2015,439,2016,3,3
2015-12-19,7650004,662912,63,15,19,2015,438,2016,3,3
2015-12-21,7671522,687377,63,15,21,2015,436,2016,3,3
2015-12-21,7671841,671074,63,15,21,2015,436,2016,3,3
2015-12-27,7635759,683572,62,15,27,2015,430,2016,3,3
2015-12-27,7663185,692611,62,15,27,2015,430,2016,3,3
2015-12-28,7677147,664008,62,15,28,2015,429,2016,3,3
2015-12-29,7644455,682723,62,15,29,2015,428,2016,3,3
2015-12-30,7652115,697174,61,15,30,2015,427,2016,3,3
2015-12-30,7674417,685601,61,15,30,2015,427,2016,3,3
2015-12-30,7688761,683719,61,15,30,2015,427,2016,3,3
2015-12-30,7689764,675992,61,15,30,2015,427,2016,3,3
2015-12-31,7671619,666586,61,15,31,2015,426,2016,3,3
2015-12-31,7680989,679340,61,15,31,2015,426,2016,3,3
2016-08-10,7660085,672910,29,7,10,2016,203,2017,4,0
2016-08-17,7670915,681541,28,7,17,2016,196,2017,4,0
2016-08-20,7690024,681395,28,7,20,2016,193,2017,4,0
2016-08-21,7640421,683913,28,7,21,2016,192,2017,4,0
2016-08-26,7636384,688296,27,7,26,2016,187,2017,4,0
2016-08-01,7680926,675659,31,7,1,2016,212,2017,3,3
2016-08-01,7685048,683854,31,7,1,2016,212,2017,3,3
2016-08-02,7670398,671402,31,7,2,2016,211,2017,3,3
2016-08-03,7644992,700377,30,7,3,2016,210,2017,3,3
2016-08-03,7684995,682369,30,7,3,2016,210,2017,3,3
2016-08-04,7688927,678992,30,7,4,2016,209,2017,3,3
2016-08-05,7661876,695602,30,7,5,2016,208,2017,3,3
2016-08-05,7667434,688671,30,7,5,2016,208,2017,3,3
2016-08-08,7660732,674866,30,7,8,2016,205,2017,3,3
2016-08-08,7668652,672440,30,7,8,2016,205,2017,3,3
2016-08-09,7618261,710044,30,7,9,2016,204,2017,3,3
2016-08-13,7684142,673725,29,7,13,2016,200,2017,3,3
2016-08-13,7685329,677066,29,7,13,2016,200,2017,3,3
2016-08-14,7689633,682577,29,7,14,2016,199,2017,3,3
2016-08-16,7685510,675756,29,7,16,2016,197,2017,3,3
2016-08-17,7657876,686549,28,7,17,2016,196,2017,3,3
2016-08-17,7680114,685613,28,7,17,2016,196,2017,3,3
2016-08-22,7659150,665677,28,7,22,2016,191,2017,3,3
2016-08-22,7659150,665677,28,7,22,2016,191,2017,3,3
2016-08-22,7671287,677024,28,7,22,2016,191,2017,3,3
2016-08-25,7653630,697445,27,7,25,2016,188,2017,3,3
2016-08-27,7690177,680923,27,7,27,2016,186,2017,3,3
2016-08-30,7632863,706119,27,7,30,2016,183,2017,3,3
2016-08-04,7652876,683545,30,7,4,2016,209,2017,4,0
2016-08-05,7630818,657445,30,7,5,2016,208,2017,4,0
2016-08-09,7639777,686133,30,7,9,2016,204,2017,4,0
2016-08-09,7659684,690132,30,7,9,2016,204,2017,4,0
2016-08-10,7685490,678989,29,7,10,2016,203,2017,4,0
2016-08-11,7683934,686346,29,7,11,2016,202,2017,4,0
2016-08-18,7674655,668291,28,7,18,2016,195,2017,4,0
2016-08-24,7656553,692356,27,7,24,2016,189,2017,4,0
2016-08-04,7650689,664094,30,7,4,2016,209,2017,3,3
2016-08-04,7653751,687453,30,7,4,2016,209,2017,3,3
2016-08-12,7680114,685613,29,7,12,2016,201,2017,3,3
2016-08-12,7691868,677907,29,7,12,2016,201,2017,3,3
2016-08-14,7669508,676796,29,7,14,2016,199,2017,3,3
2016-08-15,7665094,695930,29,7,15,2016,198,2017,3,3
2016-08-17,7661120,690490,28,7,17,2016,196,2017,3,3
2016-08-17,7679182,675222,28,7,17,2016,196,2017,3,3
2016-08-23,7648601,713148,28,7,23,2016,190,2017,3,3
2016-08-23,7676889,667538,28,7,23,2016,190,2017,3,3
2016-08-24,7675452,676728,27,7,24,2016,189,2017,3,3
2016-08-26,7650733,693375,27,7,26,2016,187,2017,3,3
2016-08-26,7670989,673803,27,7,26,2016,187,2017,3,3
2016-08-27,7651512,690227,27,7,27,2016,186,2017,3,3
2016-08-27,7655750,688809,27,7,27,2016,186,2017,3,3
2016-08-29,7650493,683903,27,7,29,2016,184,2017,3,3
2016-08-31,7692891,677492,26,7,31,2016,182,2017,3,3
2016-08-03,7651608,696800,30,7,3,2016,210,2017,4,0
2016-08-06,7670716,664742,30,7,6,2016,207,2017,4,0
2016-08-15,7676518,663577,29,7,15,2016,198,2017,4,0
2016-08-31,7682395,666459,26,7,31,2016,182,2017,4,0
2016-08-01,7669898,689921,31,7,1,2016,212,2017,3,3
2016-08-04,7654777,689476,30,7,4,2016,209,2017,3,3
2016-08-07,7656252,679978,30,7,7,2016,206,2017,3,3
2016-08-11,7639697,686213,29,7,11,2016,202,2017,3,3
2016-08-15,7662550,698502,29,7,15,2016,198,2017,3,3
2016-08-16,7683928,676036,29,7,16,2016,197,2017,3,3
2016-08-17,7678065,668480,28,7,17,2016,196,2017,3,3
2016-08-19,7658529,672972,28,7,19,2016,194,2017,3,3
2016-08-25,7644021,700561,27,7,25,2016,188,2017,3,3
2016-08-31,7651490,697314,26,7,31,2016,182,2017,3,3
2016-08-03,7655391,704086,30,7,3,2016,210,2017,4,0
2016-08-03,7671047,673802,30,7,3,2016,210,2017,4,0
2016-08-05,7679865,691275,30,7,5,2016,208,2017,4,0
2016-08-13,7642013,705933,29,7,13,2016,200,2017,4,0
2016-08-13,7672617,667195,29,7,13,2016,200,2017,4,0
2016-08-23,7679610,665947,28,7,23,2016,190,2017,4,0
2016-08-25,7657600,670512,27,7,25,2016,188,2017,4,0
2016-08-03,7650342,691203,30,7,3,2016,210,2017,3,3
2016-08-04,7686780,673859,30,7,4,2016,209,2017,3,3
2016-08-06,7642951,683061,30,7,6,2016,207,2017,3,3
2016-08-08,7639941,669447,30,7,8,2016,205,2017,3,3
2016-08-09,7640378,686572,30,7,9,2016,204,2017,3,3
2016-08-12,7682644,687875,29,7,12,2016,201,2017,3,3
2016-08-13,7644034,715918,29,7,13,2016,200,2017,3,3
2016-08-15,7665094,695930,29,7,15,2016,198,2017,3,3
2016-08-16,7683928,676036,29,7,16,2016,197,2017,3,3
2016-08-17,7678065,668480,28,7,17,2016,196,2017,3,3
2016-08-19,7633548,659232,28,7,19,2016,194,2017,3,3
2016-08-22,7670918,680366,28,7,22,2016,191,2017,3,3
2016-08-23,7676889,667538,28,7,23,2016,190,2017,3,3
2016-12-01,7633924,704835,13,3,1,2016,90,2017,4,0
2016-12-07,7623662,713122,12,3,7,2016,84,2017,4,0
2016-12-14,7657163,680334,11,3,14,2016,77,2017,4,0
2016-12-21,7643883,699490,10,3,21,2016,70,2017,4,0
2016-12-22,7641731,683422,10,3,22,2016,69,2017,4,0
2016-12-29,7665528,675481,9,3,29,2016,62,2017,4,0
2016-12-02,7668516,663846,13,3,2,2016,89,2017,3,3
2016-12-04,7666504,684563,13,3,4,2016,87,2017,3,3
2016-12-07,7640858,701597,12,3,7,2016,84,2017,3,3
2016-12-08,7682351,697781,12,3,8,2016,83,2017,3,3
2016-12-11,7655781,683191,12,3,11,2016,80,2017,3,3
2016-12-18,7643416,684569,11,3,18,2016,73,2017,3,3
2016-12-18,7668923,668187,11,3,18,2016,73,2017,3,3
2016-12-19,7666913,663133,11,3,19,2016,72,2017,3,3
2016-12-19,7668363,674189,11,3,19,2016,72,2017,3,3
2016-12-20,7662602,697605,11,3,20,2016,71,2017,3,3
2016-12-22,7642768,686313,10,3,22,2016,69,2017,3,3
2016-12-22,7657527,688247,10,3,22,2016,69,2017,3,3
2016-12-23,7654812,677113,10,3,23,2016,68,2017,3,3
2016-12-23,7658721,679460,10,3,23,2016,68,2017,3,3
2016-12-23,7669044,686056,10,3,23,2016,68,2017,3,3
2016-12-24,7634432,691421,10,3,24,2016,67,2017,3,3
2016-12-28,7654168,672438,9,3,28,2016,63,2017,3,3
2016-12-28,7670435,682098,9,3,28,2016,63,2017,3,3
2016-12-29,7628572,667598,9,3,29,2016,62,2017,3,3
2016-12-30,7638288,688034,9,3,30,2016,61,2017,3,3
2016-12-07,7680798,693809,12,3,7,2016,84,2017,4,0
2016-12-11,7659864,675516,12,3,11,2016,80,2017,4,0
2016-12-21,7647662,681964,10,3,21,2016,70,2017,4,0
2016-12-22,7639954,681911,10,3,22,2016,69,2017,4,0
2016-12-28,7653589,700736,9,3,28,2016,63,2017,4,0
2016-12-28,7668630,663087,9,3,28,2016,63,2017,4,0
2016-12-05,7638671,683625,13,3,5,2016,86,2017,3,3
2016-12-06,7678748,693808,13,3,6,2016,85,2017,3,3
2016-12-13,7643461,701709,12,3,13,2016,78,2017,3,3
2016-12-13,7664390,685828,12,3,13,2016,78,2017,3,3
2016-12-13,7679127,699692,12,3,13,2016,78,2017,3,3
2016-12-20,7630542,657204,11,3,20,2016,71,2017,3,3
2016-12-24,7661018,667665,10,3,24,2016,67,2017,3,3
2016-12-24,7682351,697781,10,3,24,2016,67,2017,3,3
2016-12-26,7684643,667251,10,3,26,2016,65,2017,3,3
2016-12-29,7670221,690304,9,3,29,2016,62,2017,3,3
2016-12-31,7683607,678833,9,3,31,2016,60,2017,3,3
2016-12-08,7684810,675604,12,3,8,2016,83,2017,4,0
2016-12-16,7653936,687822,11,3,16,2016,75,2017,4,0
2016-12-21,7642895,684313,10,3,21,2016,70,2017,4,0
2016-12-01,7665401,669905,13,3,1,2016,90,2017,3,3
2016-12-03,7663353,681918,13,3,3,2016,88,2017,3,3
2016-12-04,7662929,695766,13,3,4,2016,87,2017,3,3
2016-12-09,7681475,675725,12,3,9,2016,82,2017,3,3
2016-12-11,7680450,676049,12,3,11,2016,80,2017,3,3
2016-12-12,7658271,688167,12,3,12,2016,79,2017,3,3
2016-12-14,7656131,677899,11,3,14,2016,77,2017,3,3
2016-12-21,7664805,667652,10,3,21,2016,70,2017,3,3
2016-12-21,7673227,680796,10,3,21,2016,70,2017,3,3
2016-12-21,7673227,680796,10,3,21,2016,70,2017,3,3
2016-12-24,7631893,662992,10,3,24,2016,67,2017,3,3
2016-12-26,7660524,674418,10,3,26,2016,65,2017,3,3
2016-12-28,7640035,681802,9,3,28,2016,63,2017,3,3
2016-12-29,7676973,676175,9,3,29,2016,62,2017,3,3
2016-12-02,7624562,707353,13,3,2,2016,89,2017,4,0
2016-12-02,7691903,676357,13,3,2,2016,89,2017,4,0
2016-12-10,7660813,678705,12,3,10,2016,81,2017,4,0
2016-12-13,7669848,677725,12,3,13,2016,78,2017,4,0
2016-12-13,7671008,681267,12,3,13,2016,78,2017,4,0
2016-12-14,7683340,676384,11,3,14,2016,77,2017,4,0
2016-12-15,7643337,706498,11,3,15,2016,76,2017,4,0
2016-12-30,7655422,696874,9,3,30,2016,61,2017,4,0
2016-12-02,7681528,672837,13,3,2,2016,89,2017,3,3
2016-12-06,7668948,682230,13,3,6,2016,85,2017,3,3
2016-12-06,7670045,667022,13,3,6,2016,85,2017,3,3
2016-12-09,7654708,676966,12,3,9,2016,82,2017,3,3
2016-12-10,7658885,688477,12,3,10,2016,81,2017,3,3
2016-12-12,7643931,710471,12,3,12,2016,79,2017,3,3
2016-12-13,7644304,696974,12,3,13,2016,78,2017,3,3
2016-12-13,7667082,669440,12,3,13,2016,78,2017,3,3
2016-12-13,7676047,687754,12,3,13,2016,78,2017,3,3
2016-12-15,7645311,684438,11,3,15,2016,76,2017,3,3
2016-12-15,7659745,678840,11,3,15,2016,76,2017,3,3
2016-12-23,7685209,674441,10,3,23,2016,68,2017,3,3
2016-12-24,7657228,686876,10,3,24,2016,67,2017,3,3
2016-12-27,7688326,693561,10,3,27,2016,64,2017,3,3
2016-12-28,7631332,710513,9,3,28,2016,63,2017,3,3
2016-12-28,7683679,672246,9,3,28,2016,63,2017,3,3
